transaction_id,claim_id,event_type,event_timestamp,handler_id,auto_or_manual,comment
T8d665dc5618e,C0000228,opened,2019-04-15,H002,auto rule,
T018f87f64f9b,C0000228,investigation,2019-04-24,H001,auto rule,
T234bc8b6dace,C0000228,approved,2019-04-30,H001,manual adjuster,
Tb1b82f673a82,C0000228,closed,2019-06-04,H002,manual adjuster,
Tbaacfdc98696,C0000229,received,2022-08-19,H003,manual adjuster,
Td702f17c9af2,C0000229,opened,2022-08-22,H001,auto rule,
T4d3660413b8c,C0000229,investigation,2022-08-31,H002,auto rule,
T68d4ec1427df,C0000229,approved,2022-09-07,H002,auto rule,
T1946942bf44c,C0000229,closed,2022-10-09,H001,manual adjuster,
T3358dca3e0f7,C0000230,received,2024-02-17,AUTO,manual adjuster,
Ta6881022e6ac,C0000230,opened,2024-02-21,AUTO,manual adjuster,
Teaf793ae4ee7,C0000230,investigation,2024-02-22,AUTO,manual adjuster,
Tf3ac97ad23d4,C0000230,approved,2024-03-01,H003,manual adjuster,
T286ad2e15be7,C0000230,closed,2024-04-20,AUTO,manual adjuster,
Ta3bf5a67c344,C0000231,received,2016-08-17,H001,manual adjuster,
T916ce827c2a8,C0000231,opened,2016-08-20,H003,auto rule,
Tc87583b81e21,C0000231,investigation,2016-08-31,AUTO,auto rule,
Tdfe29707f3e1,C0000231,approved,2016-09-06,H002,manual adjuster,
Tcf9c325acd37,C0000231,closed,2016-09-24,H003,manual adjuster,
Tea0506f6f87a,C0000232,received,2022-05-25,AUTO,manual adjuster,
T18dc8202c9e5,C0000232,opened,2022-05-28,H002,auto rule,
Tb940d34f5d98,C0000232,investigation,2022-06-09,H003,manual adjuster,
T20398d1869df,C0000232,approved,2022-06-15,H001,auto rule,
T93a11f0cf039,C0000232,closed,2022-07-16,AUTO,auto rule,
T494fd779dc82,C0000233,received,2019-01-25,H003,manual adjuster,
Tea31697166d0,C0000233,opened,2019-01-25,H002,manual adjuster,
T3619e3a5bb35,C0000233,investigation,2019-01-26,H003,manual adjuster,
T6a2e7e017cbe,C0000233,approved,2019-02-02,H001,manual adjuster,
Ta9948aeff1c9,C0000233,closed,2019-02-25,H001,auto rule,
Tb0d31bb1d96d,C0000234,received,2018-12-16,AUTO,manual adjuster,
Tc2b0d823b977,C0000234,opened,2018-12-20,H002,manual adjuster,
T28da4db05af0,C0000234,investigation,2018-12-26,AUTO,manual adjuster,
T874bfc3d4f34,C0000234,approved,2018-12-30,H002,auto rule,
Tf0779aed29b1,C0000234,closed,2019-01-19,H002,auto rule,
T7e58df655616,C0000235,received,2022-10-28,H002,manual adjuster,
Teb98e9a1687d,C0000235,opened,2022-10-31,H003,auto rule,
Te6ce5afd7d5e,C0000235,investigation,2022-11-17,H003,manual adjuster,
Ta145a9de8680,C0000235,approved,2022-11-18,AUTO,manual adjuster,
T2cc86df176df,C0000235,closed,2022-12-20,AUTO,manual adjuster,
T6fec8f25f700,C0000236,received,2023-08-06,H003,manual adjuster,
T8061fae37ae6,C0000236,opened,2023-08-06,AUTO,manual adjuster,
T5f9b6f5d016f,C0000236,investigation,2023-08-09,AUTO,manual adjuster,
T05e9a48237a0,C0000236,approved,2023-08-17,H001,auto rule,
T9c1f24c70526,C0000236,closed,2023-10-06,H002,manual adjuster,
T92de40611dc4,C0000237,received,2019-10-10,AUTO,auto rule,
Ta997f2c76db9,C0000237,opened,2019-10-14,H003,manual adjuster,
T79d89f00333a,C0000237,investigation,2019-10-28,H003,auto rule,
T297286bc979b,C0000237,approved,2019-11-03,H003,manual adjuster,
T271f7c3f3d00,C0000237,closed,2019-12-25,AUTO,manual adjuster,
T3fa6ab010d64,C0000238,received,2016-01-07,AUTO,manual adjuster,
Tfd6195d23dbc,C0000238,opened,2016-01-10,H003,auto rule,
Tcf574b16e238,C0000238,investigation,2016-01-25,H002,auto rule,
Tce9da0f5bc42,C0000238,approved,2016-01-26,H002,auto rule,
T64dbceafea14,C0000238,closed,2016-02-13,H002,manual adjuster,
Teca2ab54023f,C0000239,received,2016-05-08,H002,manual adjuster,
Tcdc540a63494,C0000239,opened,2016-05-10,AUTO,manual adjuster,
T17cf3fa06933,C0000239,investigation,2016-05-26,AUTO,auto rule,
T304c4d97946b,C0000239,approved,2016-06-03,H003,manual adjuster,
Te4c0da95c503,C0000239,closed,2016-07-24,H003,manual adjuster,
T1e80c7ec14f3,C0000240,received,2022-08-13,H001,manual adjuster,
T1db4551b54cc,C0000240,opened,2022-08-14,AUTO,manual adjuster,
T619251c29a44,C0000240,investigation,2022-08-28,H003,manual adjuster,
T0e2266928087,C0000240,approved,2022-09-01,H003,manual adjuster,
Tc295518d7d2a,C0000240,closed,2022-10-08,H003,auto rule,
T1607ba3774db,C0000241,received,2022-03-23,H003,manual adjuster,
T2bcc695f696e,C0000241,opened,2022-03-24,H003,auto rule,
T25384b9c032e,C0000241,investigation,2022-04-12,AUTO,manual adjuster,
Teb4c560339b0,C0000241,approved,2022-04-15,H001,manual adjuster,
Td7bb3bea962b,C0000241,closed,2022-04-30,H002,manual adjuster,
T010ea42d5863,C0000242,received,2018-06-21,AUTO,manual adjuster,
T8fc800e0c765,C0000242,opened,2018-06-25,H003,manual adjuster,
Td7be58facdf9,C0000242,investigation,2018-06-29,H002,manual adjuster,
Tfa01c22a4bc2,C0000242,approved,2018-07-08,H002,manual adjuster,
Td1910325ba8e,C0000242,closed,2018-08-09,H003,manual adjuster,
T3fceddbd3b0a,C0000243,received,2020-07-18,H003,manual adjuster,
Tb0083b4caddd,C0000243,opened,2020-07-22,AUTO,manual adjuster,
T597fc8af5fc2,C0000243,investigation,2020-07-24,AUTO,auto rule,
T1f65385d487c,C0000243,approved,2020-07-31,H003,manual adjuster,
Tff8355428265,C0000243,closed,2020-08-21,H002,auto rule,
T2f8c271af92d,C0000243,reopened,2020-10-21,AUTO,manual adjuster,
T3d46a96fa547,C0000244,received,2016-04-21,H001,manual adjuster,
T416c3ac8a21d,C0000244,opened,2016-04-21,H003,manual adjuster,
Tc684ec945bd3,C0000244,investigation,2016-05-10,H003,manual adjuster,
T705103d3d042,C0000244,approved,2016-05-11,H001,auto rule,
Tfc464acc57aa,C0000244,closed,2016-05-20,H002,manual adjuster,
T4cce06a4a4ba,C0000245,received,2021-10-24,AUTO,manual adjuster,
Tc7c6b51cb7e6,C0000245,opened,2021-10-24,H002,manual adjuster,
T30ee1827ec2b,C0000245,investigation,2021-10-26,H002,auto rule,
T1f937288b0f2,C0000245,approved,2021-10-27,AUTO,manual adjuster,
Te4887a9cf6d3,C0000245,closed,2021-12-03,H001,manual adjuster,
T4a649afd266d,C0000246,received,2021-04-16,AUTO,manual adjuster,
T0b25caa59715,C0000246,opened,2021-04-20,H003,manual adjuster,
Td24dba9593d1,C0000246,investigation,2021-05-02,H001,auto rule,
T2e069ac169a5,C0000246,approved,2021-05-04,H002,manual adjuster,
T1c5ed4b70f3b,C0000246,closed,2021-06-03,H001,manual adjuster,
Te5e4ec03d961,C0000247,received,2023-01-22,H001,manual adjuster,
T1c664fb91585,C0000247,opened,2023-01-24,AUTO,manual adjuster,
T50ffe7d3f94c,C0000247,investigation,2023-02-07,AUTO,auto rule,
Tf7d56d1e1d7e,C0000247,approved,2023-02-09,H001,manual adjuster,
Te0becb3def60,C0000247,closed,2023-03-05,H003,manual adjuster,
Tccff800c8223,C0000248,received,2021-10-12,H001,auto rule,
Te8ca1803aa08,C0000248,opened,2021-10-14,H001,auto rule,
T4ebe42fb4a6a,C0000248,investigation,2021-11-01,H002,auto rule,
Tef9eb2d74630,C0000248,approved,2021-11-09,H002,manual adjuster,
T44a1336e8a86,C0000248,closed,2021-11-18,AUTO,auto rule,
T5991a0dff997,C0000249,received,2022-07-12,H001,auto rule,
T9228366fec2f,C0000249,opened,2022-07-12,H002,manual adjuster,
Td53c922b444e,C0000249,investigation,2022-07-16,H003,auto rule,
T66cc3272785b,C0000249,approved,2022-07-19,H001,manual adjuster,
T8d3acb7cbca4,C0000249,closed,2022-09-12,H002,manual adjuster,
T72bf0bdd2120,C0000250,received,2022-02-05,AUTO,manual adjuster,
Tc5d0970f99ae,C0000250,opened,2022-02-08,H002,manual adjuster,
Tc4fa9424a5d9,C0000250,investigation,2022-02-15,H003,auto rule,
T1a4fdfd526a1,C0000250,approved,2022-02-21,AUTO,manual adjuster,
Tacd13c1ce245,C0000250,closed,2022-03-11,H002,auto rule,
T00286e90fe87,C0000251,received,2015-11-20,H001,manual adjuster,
T5f9dc78e9616,C0000251,opened,2015-11-24,AUTO,manual adjuster,
Td2bdea0b9b8e,C0000251,investigation,2015-12-07,AUTO,auto rule,
T2f3cbcc4dd99,C0000251,approved,2015-12-12,H001,auto rule,
T121eb93e8211,C0000251,closed,2015-12-31,H003,manual adjuster,
T2109ab0af6e3,C0000252,received,2023-04-26,AUTO,auto rule,
Tc50abd0b9a0f,C0000252,opened,2023-04-28,AUTO,manual adjuster,
Tcc95b3c343fc,C0000252,investigation,2023-05-14,H001,manual adjuster,
Tae18ebb66485,C0000252,approved,2023-05-15,H001,manual adjuster,
Teaa89a46dfa9,C0000252,closed,2023-07-09,H002,auto rule,
Te37a87fe5b54,C0000253,received,2016-07-05,H002,auto rule,
Tae1b1290988e,C0000253,opened,2016-07-08,H002,auto rule,
T5bad1d21cf69,C0000253,investigation,2016-07-17,H002,manual adjuster,
T807ef48272e9,C0000253,approved,2016-07-20,H002,auto rule,
T57468d7ebd0f,C0000253,closed,2016-08-16,H001,manual adjuster,
Tb9b8b89a9174,C0000254,received,2022-03-09,H001,manual adjuster,
Tb0185d37a468,C0000254,opened,2022-03-13,H003,auto rule,
T84adcbf68686,C0000254,investigation,2022-03-26,H002,manual adjuster,
Ta8b67bc16807,C0000254,approved,2022-04-02,H001,auto rule,
T53ca3e6a144a,C0000254,closed,2022-04-28,AUTO,auto rule,
Te5e2c194caf8,C0000255,received,2019-03-09,H001,manual adjuster,
T634cf012715f,C0000255,opened,2019-03-11,H001,manual adjuster,
Td6dfc3e311e1,C0000255,investigation,2019-03-16,H002,auto rule,
Tdce499d13a20,C0000255,approved,2019-03-22,AUTO,manual adjuster,
Tae071c2f9c3a,C0000255,closed,2019-05-17,AUTO,auto rule,
Ta3750b0103a2,C0000256,received,2024-04-23,H003,manual adjuster,
Tc64b34c6c4a0,C0000256,opened,2024-04-27,H002,manual adjuster,
Tb26d19c3b5b5,C0000256,investigation,2024-05-14,H003,manual adjuster,
Tc807c49c77ba,C0000256,approved,2024-05-18,AUTO,manual adjuster,
T2c58831e94d0,C0000256,closed,2024-06-05,AUTO,manual adjuster,
T559f380e752d,C0000257,received,2019-03-04,H001,manual adjuster,
T2b14655c3d33,C0000257,opened,2019-03-06,H002,manual adjuster,
Td67d5a250902,C0000257,investigation,2019-03-25,H002,manual adjuster,
T81bc600c2c55,C0000257,approved,2019-03-27,H001,manual adjuster,
T76994aa125b4,C0000257,closed,2019-04-09,H003,auto rule,
T8722cd8c484a,C0000258,received,2020-08-06,H001,manual adjuster,
T2471a6e73656,C0000258,opened,2020-08-06,H003,manual adjuster,
T0e23719c2287,C0000258,investigation,2020-08-23,AUTO,manual adjuster,
T6847ea293abb,C0000258,approved,2020-08-30,H001,manual adjuster,
T2c7c71ee13c6,C0000258,closed,2020-10-27,H001,auto rule,
Te7a4b089e75b,C0000259,received,2015-12-23,AUTO,manual adjuster,
T7e2db721a337,C0000259,opened,2015-12-27,H001,manual adjuster,
T58deca882634,C0000259,investigation,2016-01-06,H002,manual adjuster,
T2cf86a22c4b8,C0000259,approved,2016-01-10,H002,manual adjuster,
T8e4c1e732d00,C0000259,closed,2016-03-03,H002,auto rule,
T725df9cb797b,C0000260,received,2016-09-13,AUTO,manual adjuster,
Ta6f523619562,C0000260,opened,2016-09-13,AUTO,manual adjuster,
T0347de6783cd,C0000260,investigation,2016-09-16,H003,auto rule,
Tb3a5837a3faf,C0000260,approved,2016-09-21,H001,auto rule,
T7bd272ae44fd,C0000260,closed,2016-10-26,H001,manual adjuster,
T3bc73fe6519d,C0000261,received,2024-10-23,H002,auto rule,
T0176a93389d4,C0000261,opened,2024-10-26,AUTO,manual adjuster,
T109a3508145e,C0000261,investigation,2024-11-05,H001,manual adjuster,
T2c001744bc41,C0000261,approved,2024-11-11,AUTO,manual adjuster,
T5f1be9fabf11,C0000261,closed,2024-12-18,H001,manual adjuster,
T33001e12a621,C0000261,reopened,2025-01-01,AUTO,manual adjuster,
Tdbbd4cbf97d7,C0000262,received,2017-01-20,H001,manual adjuster,
T493e692fad2e,C0000262,opened,2017-01-21,H002,manual adjuster,
T03d1145a474f,C0000262,investigation,2017-02-02,H002,auto rule,
T6423fb740694,C0000262,approved,2017-02-07,H001,manual adjuster,
Tda1155f6de05,C0000262,closed,2017-02-18,H001,manual adjuster,
T7718319c75d3,C0000263,received,2017-09-02,AUTO,manual adjuster,
Tbcbf0b4ffb69,C0000263,opened,2017-09-05,AUTO,manual adjuster,
Tfd375c3da981,C0000263,investigation,2017-09-07,H002,manual adjuster,
T6cb3443ea328,C0000263,approved,2017-09-14,H003,manual adjuster,
T34d37e487b7a,C0000263,closed,2017-10-25,H001,manual adjuster,
Tf7357a274338,C0000264,received,2017-09-15,H002,manual adjuster,
Tc0015cc7d5a8,C0000264,opened,2017-09-19,H001,manual adjuster,
Tb0fad7ee8d6b,C0000264,investigation,2017-10-02,H003,manual adjuster,
Tbc268d19383f,C0000264,approved,2017-10-10,H001,manual adjuster,
Tf18f19ca54fe,C0000264,closed,2017-12-07,H002,auto rule,
Tba4fe2ada966,C0000265,received,2019-09-07,H002,manual adjuster,
Tc3b9f486c4ae,C0000265,opened,2019-09-10,H001,manual adjuster,
Tb2854142e646,C0000265,investigation,2019-09-13,H003,manual adjuster,
Tae76d0bb4324,C0000265,approved,2019-09-22,AUTO,auto rule,
T176b572a77fc,C0000265,closed,2019-10-06,H002,auto rule,
T760c36875b57,C0000266,received,2020-04-03,H003,manual adjuster,
Tead0839b5f52,C0000266,opened,2020-04-06,H002,auto rule,
T9facc5784b40,C0000266,investigation,2020-04-07,AUTO,manual adjuster,
T904705167472,C0000266,approved,2020-04-16,H001,manual adjuster,
T2a41cfc6e069,C0000266,closed,2020-04-29,H002,manual adjuster,
Tf8fd416e7f12,C0000267,received,2018-07-10,AUTO,manual adjuster,
T32e4095aab7f,C0000267,opened,2018-07-11,H003,auto rule,
T09da01313ac5,C0000267,investigation,2018-07-28,H002,auto rule,
T37ccfa21c33b,C0000267,approved,2018-08-02,H001,manual adjuster,
T2c6878b314e2,C0000267,closed,2018-09-28,H002,manual adjuster,
Tf1537efe1d0e,C0000268,received,2023-12-21,H002,manual adjuster,
Td2a5bcae08fe,C0000268,opened,2023-12-21,H002,manual adjuster,
T5466086710e3,C0000268,investigation,2023-12-25,AUTO,auto rule,
T25a2e2864442,C0000268,approved,2024-01-03,H002,manual adjuster,
T5425016f4a0a,C0000268,closed,2024-02-22,H003,manual adjuster,
T02fe6bc805d7,C0000269,received,2017-10-09,H001,manual adjuster,
T63476b8cd637,C0000269,opened,2017-10-11,AUTO,manual adjuster,
Tc6d965dcb9d2,C0000269,investigation,2017-10-28,AUTO,manual adjuster,
T2aad6071145b,C0000269,approved,2017-10-31,H002,manual adjuster,
T6ead822c3c78,C0000269,closed,2017-12-25,AUTO,manual adjuster,
T53bdb3e6d542,C0000270,received,2019-04-21,H002,manual adjuster,
T209ae78db430,C0000270,opened,2019-04-23,H003,manual adjuster,
Tb0fc164e0008,C0000270,investigation,2019-05-04,H003,manual adjuster,
T24e8e5e20143,C0000270,approved,2019-05-07,H003,manual adjuster,
Td1422fe940d4,C0000270,closed,2019-05-21,H001,manual adjuster,
T43b324984694,C0000270,reopened,2019-07-30,AUTO,manual adjuster,
T8de7e23930ff,C0000271,received,2015-11-27,H001,manual adjuster,
T863ffcda10a7,C0000271,opened,2015-11-27,H001,manual adjuster,
T07dbd2089064,C0000271,investigation,2015-12-12,AUTO,manual adjuster,
T2f1becedcf86,C0000271,approved,2015-12-14,H002,manual adjuster,
T12d7cf11609a,C0000271,closed,2016-01-20,H003,manual adjuster,
T85b3ae6e2456,C0000272,received,2021-06-22,H002,manual adjuster,
T7846e1329475,C0000272,opened,2021-06-26,AUTO,manual adjuster,
Td7527ac7d544,C0000272,investigation,2021-06-30,H002,auto rule,
T9b4b97e0d5bd,C0000272,approved,2021-07-03,H002,manual adjuster,
T7a5d4979c80e,C0000272,closed,2021-08-26,H003,auto rule,
Td1bee74df70e,C0000273,received,2019-03-26,H002,manual adjuster,
T1587a9bb86e8,C0000273,opened,2019-03-28,H002,auto rule,
T4dc4bda9346f,C0000273,investigation,2019-04-07,H002,manual adjuster,
Tb4ce350670a2,C0000273,approved,2019-04-09,AUTO,manual adjuster,
Td0361564ed79,C0000273,closed,2019-05-06,H001,auto rule,
T0ec29781cc9a,C0000274,received,2024-03-24,AUTO,auto rule,
T21082a72088b,C0000274,opened,2024-03-25,AUTO,manual adjuster,
T719f0a3159ea,C0000274,investigation,2024-04-13,H002,auto rule,
T86571c3ffb3b,C0000274,approved,2024-04-21,H001,manual adjuster,
T47af23e07770,C0000274,closed,2024-06-17,H002,auto rule,
T75c0c10c4699,C0000275,received,2022-02-13,H002,auto rule,
Tb182c0b67712,C0000275,opened,2022-02-16,AUTO,manual adjuster,
Tbcb6a7284813,C0000275,investigation,2022-02-27,H003,manual adjuster,
Ta08bf81f2365,C0000275,approved,2022-03-05,H002,manual adjuster,
Tb01eded5b142,C0000275,closed,2022-04-20,H003,manual adjuster,
T673babc725b9,C0000276,received,2019-03-27,H003,manual adjuster,
T89d5e79729ae,C0000276,opened,2019-03-29,AUTO,manual adjuster,
T51a61774372a,C0000276,investigation,2019-04-03,AUTO,manual adjuster,
T2bc26e135a7c,C0000276,approved,2019-04-05,AUTO,manual adjuster,
Te9fb1991f421,C0000276,closed,2019-04-12,AUTO,manual adjuster,
T02b1b0d0191c,C0000277,received,2023-11-07,H001,auto rule,
T1212b3e630b4,C0000277,opened,2023-11-11,H002,manual adjuster,
T0ed3092a3171,C0000277,investigation,2023-11-15,H002,auto rule,
Tb65ebe5e1280,C0000277,approved,2023-11-22,H003,manual adjuster,
T78ece51f3ffd,C0000277,closed,2023-11-28,H001,auto rule,
Tb384e9c4d867,C0000278,received,2020-05-12,H003,manual adjuster,
Td77bde51d9eb,C0000278,opened,2020-05-14,H002,manual adjuster,
T6cf5a983287c,C0000278,investigation,2020-05-25,H002,manual adjuster,
T9a62ac58eb04,C0000278,approved,2020-05-27,H002,manual adjuster,
T32aeb0458702,C0000278,closed,2020-07-16,H001,auto rule,
T4f483f13aebe,C0000279,received,2021-01-20,AUTO,auto rule,
T063c5a2ef1fc,C0000279,opened,2021-01-23,AUTO,manual adjuster,
T58efca9ab16f,C0000279,investigation,2021-01-28,AUTO,manual adjuster,
T9d7f55b1fc11,C0000279,approved,2021-02-03,H003,auto rule,
T783075aa633b,C0000279,closed,2021-02-27,H002,manual adjuster,
Tef19217776df,C0000280,received,2016-05-11,AUTO,manual adjuster,
Tcd2c329a6018,C0000280,opened,2016-05-15,AUTO,manual adjuster,
Td1af01d61174,C0000280,investigation,2016-05-26,AUTO,manual adjuster,
T0ddfc5bea95d,C0000280,approved,2016-05-30,H003,manual adjuster,
T315268dbbb60,C0000280,closed,2016-06-14,AUTO,manual adjuster,
T42c25f44aa00,C0000281,received,2017-03-08,H003,manual adjuster,
T028641454962,C0000281,opened,2017-03-12,AUTO,manual adjuster,
T6088c7802174,C0000281,investigation,2017-03-27,AUTO,manual adjuster,
T8f53e6ce22fe,C0000281,approved,2017-04-05,AUTO,manual adjuster,
Tc6b1bf449526,C0000281,closed,2017-04-10,H001,manual adjuster,
T36c8387b6991,C0000282,received,2020-06-11,AUTO,auto rule,
T8b4a2165707e,C0000282,opened,2020-06-12,H003,manual adjuster,
T60caa7a234d6,C0000282,investigation,2020-06-28,H003,manual adjuster,
T980fa6b08250,C0000282,approved,2020-06-30,H001,manual adjuster,
T7514fd6d856f,C0000282,closed,2020-07-10,H003,auto rule,
T7db79f89ee9c,C0000282,reopened,2020-10-02,H001,auto rule,
T876e0302c37a,C0000283,received,2022-08-02,H001,auto rule,
Tf9ee13ba0229,C0000283,opened,2022-08-04,H003,manual adjuster,
T8171c8629a4f,C0000283,investigation,2022-08-09,AUTO,manual adjuster,
Ta3f06e8616f7,C0000283,approved,2022-08-13,AUTO,auto rule,
T9870f07e7459,C0000283,closed,2022-08-28,H002,manual adjuster,
T500d8d8634a7,C0000284,received,2021-12-25,H001,manual adjuster,
Tb279b01126d1,C0000284,opened,2021-12-26,H003,auto rule,
T25732afa6112,C0000284,investigation,2022-01-12,H002,manual adjuster,
T63a8d7e2c154,C0000284,approved,2022-01-14,H002,manual adjuster,
T3192acf66a68,C0000284,closed,2022-03-08,H002,auto rule,
Td2d41c83fec9,C0000285,received,2019-11-02,H003,manual adjuster,
T32b100af22a2,C0000285,opened,2019-11-06,H002,manual adjuster,
T0113bfedace5,C0000285,investigation,2019-11-16,H003,auto rule,
T38b835278390,C0000285,approved,2019-11-23,H002,auto rule,
Tdcdb21ff7294,C0000285,closed,2019-12-14,H002,manual adjuster,
T415b5e1c8814,C0000286,received,2019-07-16,H002,manual adjuster,
T2c453041184d,C0000286,opened,2019-07-18,H002,auto rule,
Tdad98cb453a6,C0000286,investigation,2019-07-30,H001,auto rule,
T6008388c3f83,C0000286,approved,2019-08-08,H001,manual adjuster,
Teb17632f9210,C0000286,closed,2019-09-09,H002,manual adjuster,
T5eb6dfad1654,C0000287,received,2021-11-09,AUTO,manual adjuster,
T0f13e3787fe0,C0000287,opened,2021-11-11,AUTO,manual adjuster,
T27345bc4108d,C0000287,investigation,2021-11-13,H002,auto rule,
T36afbef27afa,C0000287,approved,2021-11-21,AUTO,manual adjuster,
Tbf9356d0789b,C0000287,closed,2021-12-15,H001,manual adjuster,
Tca749c3a79b3,C0000288,received,2020-03-13,H001,auto rule,
Tba58363d886c,C0000288,opened,2020-03-14,H003,auto rule,
T8afbfd417ed5,C0000288,investigation,2020-04-02,H003,manual adjuster,
T0e21395b74ec,C0000288,approved,2020-04-11,H002,auto rule,
T23f0716dd630,C0000288,closed,2020-04-23,H003,manual adjuster,
T53030ae9fc64,C0000289,received,2024-04-20,H003,manual adjuster,
T90a6e31c0249,C0000289,opened,2024-04-24,AUTO,auto rule,
T04f5331eb6be,C0000289,investigation,2024-04-25,H001,auto rule,
T91359e1a14f1,C0000289,approved,2024-05-02,H002,manual adjuster,
T9e7a5102d43d,C0000289,closed,2024-06-14,H002,manual adjuster,
Td61698004ed6,C0000290,received,2019-03-26,H003,manual adjuster,
T9e2630a3fffa,C0000290,opened,2019-03-27,H001,manual adjuster,
T6e462050f809,C0000290,investigation,2019-04-03,AUTO,manual adjuster,
T82ecc2d45715,C0000290,approved,2019-04-05,H001,manual adjuster,
Tbecbe45e8df9,C0000290,closed,2019-04-19,AUTO,manual adjuster,
Te56e166c152e,C0000291,received,2016-03-06,H003,manual adjuster,
Tdda249be8b75,C0000291,opened,2016-03-09,AUTO,auto rule,
T4f1f11b2cf1e,C0000291,investigation,2016-03-16,H001,manual adjuster,
T8a68e4f1f7b7,C0000291,approved,2016-03-25,H002,auto rule,
Td2b3641dc5b7,C0000291,closed,2016-04-18,H002,manual adjuster,
T58f82635a5b7,C0000292,received,2024-02-27,H003,manual adjuster,
T2671bafc997b,C0000292,opened,2024-02-28,AUTO,auto rule,
T36380ad91831,C0000292,investigation,2024-03-07,AUTO,manual adjuster,
T5da7cac53f36,C0000292,approved,2024-03-12,H001,manual adjuster,
T61cca9b507ad,C0000292,closed,2024-03-21,H002,manual adjuster,
T808ede579c61,C0000293,received,2017-08-18,H003,manual adjuster,
Tea0e2cdb4da9,C0000293,opened,2017-08-20,H003,manual adjuster,
T65ad778d6adf,C0000293,investigation,2017-08-23,H001,manual adjuster,
T29c976595fb7,C0000293,approved,2017-08-28,H003,manual adjuster,
T6c9e7df991d5,C0000293,closed,2017-09-24,H001,manual adjuster,
T7933f9b29e48,C0000294,received,2024-02-05,H001,auto rule,
T4b9edfa7208a,C0000294,opened,2024-02-08,H001,manual adjuster,
T16c02ee28685,C0000294,investigation,2024-02-18,H001,auto rule,
T393e4dc6990b,C0000294,approved,2024-02-23,H001,manual adjuster,
T2b7bd9d644c9,C0000294,closed,2024-03-26,H002,manual adjuster,
T9eb773289e40,C0000295,received,2023-09-11,H002,manual adjuster,
T7722499c26a2,C0000295,opened,2023-09-14,H001,manual adjuster,
T9e56e12e279d,C0000295,investigation,2023-10-03,H003,auto rule,
Tc440bba10ce5,C0000295,approved,2023-10-08,H002,auto rule,
T8dd9f4642e29,C0000295,closed,2023-10-23,H003,auto rule,
T6f0218d64c84,C0000296,received,2018-05-12,H003,auto rule,
T870af5ef3df8,C0000296,opened,2018-05-15,H001,auto rule,
T2753b913a5ec,C0000296,investigation,2018-05-25,H001,auto rule,
Td8fc83ebc994,C0000296,approved,2018-06-01,H003,manual adjuster,
Td11dcedd6d21,C0000296,closed,2018-07-12,H002,manual adjuster,
Ted20c3e21972,C0000297,received,2017-11-28,AUTO,manual adjuster,
Tc3e7b45b9afc,C0000297,opened,2017-11-28,AUTO,manual adjuster,
T3e646f67ab96,C0000297,investigation,2017-12-12,H002,manual adjuster,
T7e750ebb5a3a,C0000297,approved,2017-12-21,AUTO,manual adjuster,
Tfe19e3174e16,C0000297,closed,2018-02-04,H001,auto rule,
Tc5624486de69,C0000298,received,2022-08-11,AUTO,auto rule,
T01c7e3327a43,C0000298,opened,2022-08-15,H003,manual adjuster,
T920a4e8591bd,C0000298,investigation,2022-08-23,AUTO,manual adjuster,
T46547cc36cd8,C0000298,approved,2022-09-01,H003,manual adjuster,
T752f43d81538,C0000298,closed,2022-09-21,AUTO,manual adjuster,
T34a8dedb4c23,C0000299,received,2020-12-13,H002,auto rule,
Tafcbfa94b1fe,C0000299,opened,2020-12-16,H001,manual adjuster,
T120bb9710970,C0000299,investigation,2020-12-17,AUTO,manual adjuster,
T79913757d9ab,C0000299,approved,2020-12-24,H003,auto rule,
T6fab2d598162,C0000299,closed,2021-01-10,AUTO,manual adjuster,
T48144b35f60d,C0000300,received,2020-01-27,AUTO,manual adjuster,
Ta8bc1e6c43e9,C0000300,opened,2020-01-29,AUTO,manual adjuster,
T6a7f8c5c7303,C0000300,investigation,2020-02-11,AUTO,manual adjuster,
T83e083bc219e,C0000300,approved,2020-02-20,H003,auto rule,
T004d18abd520,C0000300,closed,2020-04-16,H003,auto rule,
Td8f637c10374,C0000301,received,2022-02-15,H002,manual adjuster,
Tc11ee1cceda1,C0000301,opened,2022-02-16,AUTO,manual adjuster,
T75cd1f950bec,C0000301,investigation,2022-02-26,AUTO,manual adjuster,
T4693c4be04cc,C0000301,approved,2022-02-27,H001,manual adjuster,
Tf008ea08872d,C0000301,closed,2022-03-14,AUTO,manual adjuster,
T92e543f9e3c3,C0000302,received,2017-04-21,H002,manual adjuster,
Teb76beba2947,C0000302,opened,2017-04-25,H003,manual adjuster,
T90dbe110a7ee,C0000302,investigation,2017-05-14,H003,manual adjuster,
T3c2af8474527,C0000302,approved,2017-05-22,H001,auto rule,
T86583d98c95d,C0000302,closed,2017-07-09,H003,auto rule,
Teeafe0767afe,C0000303,received,2021-04-09,H001,manual adjuster,
T19b5314f63a3,C0000303,opened,2021-04-13,H002,manual adjuster,
Te0afc52189c4,C0000303,investigation,2021-04-17,H002,manual adjuster,
Tab14bc479db1,C0000303,approved,2021-04-20,H003,manual adjuster,
Tc89ad3da4f6b,C0000303,closed,2021-05-12,H003,manual adjuster,
Tc045dd6a7a5d,C0000304,received,2017-03-16,H001,manual adjuster,
T2a4d3b787978,C0000304,opened,2017-03-19,AUTO,manual adjuster,
